age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
54,management,married,tertiary,False,12,False,False,telephone,31,jul,77,4,-1,0,unknown,False
55,housemaid,divorced,primary,False,77,False,False,cellular,31,jul,463,6,-1,0,unknown,True
41,blue-collar,married,primary,False,2053,False,False,cellular,31,jul,81,4,-1,0,unknown,False
47,management,married,tertiary,False,2473,True,True,cellular,31,jul,122,2,-1,0,unknown,False
58,housemaid,married,tertiary,False,2858,False,False,cellular,31,jul,56,6,-1,0,unknown,False
43,technician,single,secondary,True,685,True,False,cellular,31,jul,94,2,-1,0,unknown,False
46,services,married,secondary,False,998,True,False,cellular,31,jul,126,2,-1,0,unknown,False
51,admin.,divorced,secondary,False,3029,True,True,cellular,31,jul,118,2,-1,0,unknown,False
46,unemployed,married,primary,False,1,True,False,cellular,31,jul,43,2,-1,0,unknown,False
54,self-employed,married,secondary,False,2191,True,False,telephone,31,jul,96,6,-1,0,unknown,False
59,retired,married,primary,False,488,False,False,cellular,31,jul,231,2,-1,0,unknown,False
41,blue-collar,married,primary,False,200,False,True,cellular,31,jul,309,2,-1,0,unknown,False
42,admin.,married,secondary,False,176,False,False,cellular,31,jul,201,2,-1,0,unknown,False
59,retired,divorced,secondary,False,2651,False,False,telephone,31,jul,258,2,-1,0,unknown,False
51,self-employed,married,primary,False,106,True,False,telephone,31,jul,240,2,-1,0,unknown,False
36,technician,divorced,tertiary,False,1023,True,False,cellular,31,jul,189,4,-1,0,unknown,False
35,blue-collar,married,unknown,False,1662,False,False,cellular,31,jul,122,2,-1,0,unknown,False
54,blue-collar,married,primary,False,532,False,False,telephone,31,jul,73,2,-1,0,unknown,False
39,management,married,tertiary,False,55,False,False,cellular,31,jul,216,4,-1,0,unknown,False
52,technician,married,unknown,False,668,True,False,cellular,31,jul,212,4,-1,0,unknown,False
46,blue-collar,divorced,unknown,False,2391,True,False,cellular,31,jul,148,2,-1,0,unknown,False
38,management,married,tertiary,False,0,False,True,cellular,31,jul,122,2,-1,0,unknown,False
46,services,single,secondary,False,389,False,False,telephone,31,jul,46,4,-1,0,unknown,False
45,blue-collar,married,primary,False,-455,True,True,cellular,31,jul,161,2,-1,0,unknown,False
47,management,married,tertiary,False,2597,False,False,cellular,31,jul,52,2,-1,0,unknown,False
42,unemployed,single,secondary,False,714,False,False,cellular,31,jul,145,4,-1,0,unknown,False
45,management,single,tertiary,False,16,False,False,cellular,31,jul,59,2,-1,0,unknown,False
55,management,married,tertiary,False,2,False,True,cellular,31,jul,126,2,-1,0,unknown,False
44,blue-collar,married,secondary,False,96,True,False,cellular,31,jul,547,2,-1,0,unknown,False
38,admin.,single,secondary,False,-211,False,True,cellular,31,jul,166,2,-1,0,unknown,False
42,management,married,tertiary,False,2110,False,True,cellular,31,jul,106,2,-1,0,unknown,False
56,retired,married,secondary,False,0,False,False,telephone,31,jul,45,2,-1,0,unknown,False
47,management,married,tertiary,False,2261,False,False,cellular,31,jul,87,2,-1,0,unknown,False
42,services,married,secondary,False,2219,True,False,cellular,31,jul,548,2,-1,0,unknown,False
50,blue-collar,married,secondary,False,1553,True,False,cellular,31,jul,53,2,-1,0,unknown,False
41,services,married,secondary,False,-459,True,False,cellular,31,jul,162,2,-1,0,unknown,False
50,blue-collar,divorced,primary,False,602,True,False,cellular,31,jul,225,2,-1,0,unknown,False
32,blue-collar,single,secondary,False,3036,True,False,cellular,31,jul,52,5,-1,0,unknown,False
43,technician,married,secondary,False,533,True,False,cellular,31,jul,228,2,-1,0,unknown,False
41,management,married,secondary,False,0,False,False,cellular,31,jul,83,2,-1,0,unknown,False
48,management,single,tertiary,False,648,True,False,cellular,31,jul,462,2,-1,0,unknown,False
33,blue-collar,single,secondary,False,5,True,False,cellular,31,jul,188,3,-1,0,unknown,False
39,management,single,primary,False,375,False,False,telephone,31,jul,80,2,-1,0,unknown,False
42,technician,divorced,secondary,False,1689,True,False,cellular,31,jul,50,2,-1,0,unknown,False
39,management,single,tertiary,False,2258,True,False,cellular,31,jul,255,2,-1,0,unknown,False
36,admin.,married,secondary,False,470,True,False,cellular,31,jul,101,4,-1,0,unknown,False
31,management,single,tertiary,False,935,False,False,cellular,31,jul,64,5,-1,0,unknown,False
45,management,married,primary,False,1533,False,False,cellular,31,jul,83,4,-1,0,unknown,False
28,management,married,tertiary,False,22,True,False,cellular,31,jul,59,3,-1,0,unknown,False
48,management,married,tertiary,True,0,True,False,cellular,31,jul,281,4,-1,0,unknown,False
57,housemaid,married,secondary,False,271,False,False,cellular,31,jul,81,4,-1,0,unknown,False
54,admin.,married,secondary,False,812,True,True,cellular,31,jul,83,6,-1,0,unknown,False
35,technician,married,secondary,False,-195,False,False,cellular,31,jul,309,4,-1,0,unknown,False
35,blue-collar,married,primary,False,0,False,False,cellular,31,jul,57,4,-1,0,unknown,False
47,management,married,secondary,False,1077,False,False,cellular,31,jul,367,4,-1,0,unknown,False
35,management,married,tertiary,False,2801,True,False,cellular,31,jul,184,2,-1,0,unknown,False
46,blue-collar,married,primary,False,333,True,False,cellular,31,jul,284,4,-1,0,unknown,False
37,services,married,secondary,False,0,True,True,cellular,31,jul,187,2,-1,0,unknown,False
46,entrepreneur,married,unknown,False,4,False,True,cellular,31,jul,171,4,-1,0,unknown,False
33,entrepreneur,single,tertiary,False,99,False,True,cellular,31,jul,192,3,-1,0,unknown,False
40,management,married,tertiary,False,-1737,True,True,cellular,31,jul,249,4,-1,0,unknown,False
38,blue-collar,single,secondary,False,1911,True,False,cellular,31,jul,74,4,-1,0,unknown,False
56,technician,divorced,tertiary,False,1593,True,False,cellular,31,jul,434,4,-1,0,unknown,False
49,entrepreneur,divorced,primary,True,-736,False,False,cellular,31,jul,305,6,-1,0,unknown,False
44,entrepreneur,divorced,secondary,False,1,False,False,cellular,31,jul,388,4,-1,0,unknown,False
46,services,married,secondary,False,375,False,False,telephone,31,jul,172,6,-1,0,unknown,False
59,housemaid,divorced,primary,False,259,False,False,cellular,31,jul,166,4,-1,0,unknown,False
41,blue-collar,divorced,secondary,False,3,True,False,cellular,31,jul,228,4,-1,0,unknown,False
53,blue-collar,married,secondary,False,0,False,False,telephone,31,jul,36,4,-1,0,unknown,False
31,blue-collar,married,secondary,False,1030,True,False,cellular,31,jul,180,5,-1,0,unknown,False
34,services,married,secondary,False,27,True,True,cellular,31,jul,249,3,-1,0,unknown,False
40,unemployed,married,secondary,False,488,True,False,cellular,31,jul,222,4,-1,0,unknown,False
35,management,married,tertiary,False,1731,False,False,cellular,31,jul,361,4,-1,0,unknown,True
54,services,married,secondary,False,-626,True,True,cellular,31,jul,294,5,-1,0,unknown,False
40,services,married,secondary,False,87,True,True,cellular,31,jul,247,4,-1,0,unknown,False
52,services,married,primary,False,171,True,True,cellular,31,jul,223,1,-1,0,unknown,False
42,self-employed,married,secondary,False,3211,False,False,cellular,31,jul,180,1,-1,0,unknown,False
43,management,divorced,tertiary,False,439,True,False,cellular,31,jul,92,3,-1,0,unknown,False
51,entrepreneur,divorced,secondary,False,1,True,True,cellular,31,jul,300,1,-1,0,unknown,False
41,technician,married,secondary,False,1822,False,True,cellular,31,jul,391,1,-1,0,unknown,False
52,blue-collar,married,primary,False,655,True,True,cellular,31,jul,155,3,-1,0,unknown,False
58,retired,married,secondary,False,1172,False,False,cellular,31,jul,86,1,-1,0,unknown,False
49,technician,married,secondary,False,133,False,False,cellular,31,jul,81,5,-1,0,unknown,False
36,blue-collar,married,secondary,False,29,True,True,cellular,31,jul,345,1,-1,0,unknown,False
54,unemployed,married,secondary,False,3250,False,False,cellular,31,jul,94,3,-1,0,unknown,False
41,management,married,tertiary,True,-1176,True,True,cellular,31,jul,81,1,-1,0,unknown,False
58,unemployed,married,secondary,False,18,False,False,cellular,31,jul,70,1,-1,0,unknown,False
36,management,single,tertiary,False,2706,False,False,cellular,31,jul,75,3,-1,0,unknown,False
36,management,married,tertiary,False,2547,False,False,cellular,31,jul,292,1,-1,0,unknown,False
55,services,divorced,secondary,False,-555,True,False,cellular,31,jul,81,3,-1,0,unknown,False
41,services,divorced,primary,False,308,False,False,cellular,31,jul,73,1,-1,0,unknown,False
44,admin.,single,unknown,True,-612,True,False,cellular,31,jul,297,1,-1,0,unknown,False
56,blue-collar,married,secondary,False,1362,False,False,telephone,31,jul,345,1,-1,0,unknown,False
52,technician,married,secondary,False,-1,False,True,cellular,31,jul,166,1,-1,0,unknown,False
44,blue-collar,married,unknown,False,879,False,False,telephone,31,jul,28,1,-1,0,unknown,False
39,blue-collar,married,secondary,False,98,False,False,cellular,31,jul,119,1,-1,0,unknown,False
44,admin.,married,secondary,False,0,False,False,cellular,31,jul,209,1,-1,0,unknown,False
52,housemaid,married,tertiary,False,554,False,False,cellular,31,jul,44,5,-1,0,unknown,False
44,unknown,married,unknown,False,1317,False,False,telephone,31,jul,444,6,-1,0,unknown,False
49,management,married,tertiary,False,413,False,True,cellular,31,jul,196,4,-1,0,unknown,False
42,blue-collar,married,primary,False,0,True,False,telephone,31,jul,190,4,-1,0,unknown,False
55,technician,married,tertiary,False,804,False,False,cellular,31,jul,245,5,-1,0,unknown,False
37,entrepreneur,single,tertiary,False,65,False,False,cellular,31,jul,22,4,-1,0,unknown,False
31,technician,married,tertiary,False,237,True,False,cellular,31,jul,59,2,-1,0,unknown,False
36,blue-collar,divorced,secondary,False,107,True,False,cellular,31,jul,134,2,-1,0,unknown,False
29,technician,married,tertiary,False,-983,True,True,cellular,31,jul,58,2,-1,0,unknown,False
40,blue-collar,married,secondary,False,598,True,False,cellular,31,jul,90,5,-1,0,unknown,False
44,admin.,married,secondary,False,598,False,False,cellular,31,jul,88,5,-1,0,unknown,False
39,entrepreneur,married,tertiary,False,0,False,False,cellular,31,jul,70,3,-1,0,unknown,False
47,entrepreneur,married,unknown,False,1179,True,True,cellular,31,jul,21,2,-1,0,unknown,False
53,retired,married,tertiary,False,-22,True,False,cellular,31,jul,20,3,-1,0,unknown,False
45,blue-collar,single,primary,False,847,False,False,cellular,31,jul,294,3,-1,0,unknown,False
34,services,married,unknown,False,0,True,False,telephone,31,jul,65,4,-1,0,unknown,False
40,management,single,tertiary,False,0,False,False,cellular,31,jul,162,5,-1,0,unknown,False
32,blue-collar,married,secondary,False,139,True,True,cellular,31,jul,70,5,-1,0,unknown,False
51,self-employed,married,tertiary,False,833,False,False,cellular,31,jul,77,3,-1,0,unknown,False
53,services,married,secondary,False,514,True,False,cellular,31,jul,10,3,-1,0,unknown,False
47,management,married,tertiary,False,1493,False,False,cellular,31,jul,89,5,-1,0,unknown,False
46,management,married,unknown,False,876,True,False,cellular,31,jul,11,3,-1,0,unknown,False
40,admin.,married,secondary,False,1412,False,False,cellular,31,jul,48,3,-1,0,unknown,False
49,technician,divorced,secondary,False,2677,True,True,cellular,31,jul,67,3,-1,0,unknown,False
44,blue-collar,divorced,secondary,False,3258,False,False,cellular,31,jul,58,6,-1,0,unknown,False
56,technician,married,tertiary,False,1476,False,False,telephone,31,jul,40,3,-1,0,unknown,False
37,self-employed,married,tertiary,False,208,True,False,cellular,31,jul,350,5,-1,0,unknown,False
41,blue-collar,married,primary,False,1256,False,False,cellular,31,jul,74,2,-1,0,unknown,False
36,technician,single,secondary,False,76,True,False,cellular,31,jul,109,5,-1,0,unknown,False
37,admin.,married,secondary,False,1049,False,False,cellular,31,jul,126,5,-1,0,unknown,False
52,services,divorced,secondary,False,0,False,False,cellular,31,jul,530,3,-1,0,unknown,False
53,management,divorced,tertiary,False,-187,True,False,cellular,31,jul,27,2,-1,0,unknown,False
40,entrepreneur,married,secondary,False,-125,False,True,cellular,31,jul,369,5,-1,0,unknown,False
32,technician,single,tertiary,False,127,True,False,cellular,31,jul,88,3,-1,0,unknown,False
54,services,married,primary,False,198,True,False,cellular,31,jul,69,3,-1,0,unknown,False
50,management,divorced,tertiary,False,813,True,False,cellular,31,jul,7,2,-1,0,unknown,False
49,management,married,tertiary,False,403,False,False,cellular,31,jul,255,2,-1,0,unknown,False
42,technician,married,secondary,False,1812,True,False,cellular,31,jul,84,2,-1,0,unknown,False
51,management,married,tertiary,False,1990,False,False,telephone,31,jul,251,5,-1,0,unknown,False
37,self-employed,married,primary,False,67,False,False,cellular,31,jul,138,3,-1,0,unknown,False
42,management,single,tertiary,False,270,True,False,cellular,31,jul,68,5,-1,0,unknown,False
46,blue-collar,married,secondary,False,2297,False,False,telephone,31,jul,16,4,-1,0,unknown,False
33,technician,single,secondary,False,608,False,False,cellular,31,jul,58,4,-1,0,unknown,False
34,management,single,tertiary,False,1,False,False,cellular,31,jul,36,6,-1,0,unknown,False
45,technician,divorced,secondary,False,72,True,False,cellular,31,jul,115,5,-1,0,unknown,False
45,admin.,married,secondary,False,-405,False,False,cellular,31,jul,189,3,-1,0,unknown,False
58,blue-collar,married,unknown,False,1496,False,False,telephone,31,jul,114,6,-1,0,unknown,False
35,management,single,tertiary,False,66,False,False,cellular,31,jul,213,3,-1,0,unknown,False
44,blue-collar,married,primary,False,292,False,False,cellular,31,jul,99,4,-1,0,unknown,False
35,management,married,tertiary,False,1078,True,False,cellular,31,jul,48,4,-1,0,unknown,False
28,admin.,single,secondary,False,189,True,False,cellular,31,jul,68,2,-1,0,unknown,False
39,blue-collar,single,primary,False,554,False,False,telephone,31,jul,22,5,-1,0,unknown,False
35,services,married,secondary,False,181,True,False,cellular,31,jul,5,3,-1,0,unknown,False
45,technician,single,unknown,False,1077,True,False,telephone,31,jul,6,2,-1,0,unknown,False
59,technician,married,unknown,False,1471,False,False,telephone,31,jul,7,3,-1,0,unknown,False
54,self-employed,married,tertiary,False,368,False,False,telephone,31,jul,7,4,-1,0,unknown,False
61,retired,divorced,secondary,False,410,False,True,cellular,31,jul,470,4,-1,0,unknown,False
37,blue-collar,married,secondary,False,298,True,False,cellular,31,jul,10,6,-1,0,unknown,False
28,blue-collar,single,primary,False,-30,True,False,cellular,31,jul,108,5,-1,0,unknown,False
35,management,single,secondary,False,2383,True,False,cellular,31,jul,67,6,-1,0,unknown,False
54,services,married,secondary,False,812,False,False,cellular,31,jul,113,6,-1,0,unknown,False
50,blue-collar,divorced,secondary,False,2725,False,False,cellular,31,jul,71,4,-1,0,unknown,False
32,services,married,primary,False,-109,True,False,cellular,31,jul,77,5,-1,0,unknown,False
35,unemployed,single,secondary,False,0,False,False,cellular,31,jul,299,3,-1,0,unknown,False
38,management,single,tertiary,False,1515,True,False,telephone,31,jul,42,5,-1,0,unknown,False
35,blue-collar,single,unknown,False,2298,False,False,cellular,31,jul,92,4,-1,0,unknown,False
35,services,married,secondary,False,-12,False,False,cellular,31,jul,83,4,-1,0,unknown,False
54,retired,married,primary,False,235,False,True,cellular,31,jul,28,5,-1,0,unknown,False
47,blue-collar,married,secondary,False,737,False,True,cellular,31,jul,120,3,-1,0,unknown,False
47,blue-collar,married,secondary,False,3285,False,False,cellular,31,jul,248,5,-1,0,unknown,False
54,management,married,tertiary,False,1197,True,True,cellular,31,jul,11,5,-1,0,unknown,False
33,blue-collar,married,secondary,False,249,True,False,cellular,31,jul,61,4,-1,0,unknown,False
42,technician,married,secondary,False,649,True,False,telephone,31,jul,29,4,-1,0,unknown,False
44,services,divorced,secondary,False,12,True,True,cellular,31,jul,5,3,-1,0,unknown,False
36,management,married,tertiary,False,1594,True,False,cellular,31,jul,544,5,-1,0,unknown,False
42,admin.,married,secondary,False,247,True,False,cellular,31,jul,76,5,-1,0,unknown,False
